time,seconds_elapsed,x,y,z
1764120054383247360,0.14324736595153809,-0.1495208740234375,0.701629638671875,-0.779937744140625
1764120054393267456,0.15326738357543945,-0.1562957763671875,0.67333984375,-0.7539520263671875
1764120054403288320,0.16328835487365723,-0.1610565185546875,0.6537933349609375,-0.754302978515625
1764120054413308416,0.1733083724975586,-0.1401519775390625,0.6476593017578125,-0.787628173828125
1764120054423328512,0.18332839012145996,-0.12237548828125,0.578338623046875,-0.778411865234375
1764120054433348352,0.19334840774536133,-0.1256256103515625,0.5645599365234375,-0.80340576171875
1764120054443368192,0.2033681869506836,-0.140411376953125,0.5655975341796875,-0.835693359375
1764120054453388288,0.21338820457458496,-0.1231536865234375,0.556671142578125,-0.874969482421875
1764120054463408128,0.22340822219848633,-0.112091064453125,0.5305938720703125,-0.9216156005859375
1764120054473428224,0.2334282398223877,-0.104644775390625,0.46405029296875,-0.905792236328125
1764120054483448320,0.24344825744628906,-0.11199951171875,0.3996124267578125,-0.8383026123046875
1764120054493468160,0.25346827507019043,-0.126739501953125,0.4167022705078125,-0.7848663330078125
1764120054503489280,0.2634892463684082,-0.16339111328125,0.463592529296875,-0.752532958984375
1764120054513509376,0.27350926399230957,-0.1791534423828125,0.624969482421875,-0.8021392822265625
1764120054523529216,0.28352928161621094,-0.1680145263671875,0.83575439453125,-0.8299713134765625
1764120054533549312,0.2935492992401123,-0.1446075439453125,0.9239044189453125,-0.7669830322265625
1764120054543569408,0.30356931686401367,-0.1366424560546875,0.779327392578125,-0.6878662109375
1764120054553598464,0.3135983943939209,-0.1715850830078125,0.445159912109375,-0.7443084716796875
1764120054563618304,0.32361841201782227,-0.1900634765625,0.4771270751953125,-0.796539306640625
1764120054573638144,0.33363819122314453,-0.1559295654296875,0.5599517822265625,-0.825927734375
1764120054583658240,0.3436582088470459,-0.1157379150390625,0.599578857421875,-0.85125732421875
1764120054593679104,0.35367918014526367,-0.0995635986328125,0.551300048828125,-0.8708648681640625
1764120054603699200,0.36369919776916504,-0.100616455078125,0.5129547119140625,-0.8736572265625
1764120054613719296,0.3737192153930664,-0.1258087158203125,0.52984619140625,-0.846649169921875
1764120054623739136,0.3837392330169678,-0.1444091796875,0.5769805908203125,-0.8032684326171875
1764120054633759232,0.39375925064086914,-0.1538543701171875,0.622802734375,-0.78009033203125
1764120054643779328,0.4037792682647705,-0.1541290283203125,0.65521240234375,-0.7742919921875
1764120054653799168,0.4137992858886719,-0.1483306884765625,0.66864013671875,-0.783905029296875
1764120054663819264,0.42381930351257324,-0.133148193359375,0.6559906005859375,-0.79046630859375
1764120054673839360,0.4338393211364746,-0.1367340087890625,0.63385009765625,-0.81097412109375
1764120054683859456,0.443859338760376,-0.1347198486328125,0.581817626953125,-0.826446533203125
1764120054693879296,0.45387935638427734,-0.132049560546875,0.4973602294921875,-0.8365020751953125
1764120054703900416,0.4639003276824951,-0.1319732666015625,0.4641265869140625,-0.8446044921875
1764120054713920256,0.4739203453063965,-0.133209228515625,0.603515625,-0.8284149169921875
1764120054723940352,0.48394036293029785,-0.127899169921875,0.6455230712890625,-0.810638427734375
1764120054733960448,0.4939603805541992,-0.14068603515625,0.58184814453125,-0.798248291015625
