time,seconds_elapsed,bpm
1764123245929869568,0.9568696022033691,92.00000000000001
1764123249929869568,4.956869602203369,87.0
1764123251929869568,6.956869602203369,88.0
1764123256929869568,11.95686960220337,98.0
