time,seconds_elapsed,x,y,z
1764122046568203776,0.7282037734985352,0.1823577880859375,-0.0997161865234375,-0.9882965087890625
1764122046578223616,0.7382237911224365,0.185638427734375,-0.109954833984375,-0.9863433837890625
1764122046588244736,0.7482447624206543,0.1898193359375,-0.114593505859375,-0.984771728515625
1764122046598264576,0.7582647800445557,0.1933746337890625,-0.12115478515625,-0.9909820556640625
1764122046608284672,0.768284797668457,0.1959686279296875,-0.12603759765625,-0.9972686767578125
1764122046618304512,0.7783045768737793,0.195648193359375,-0.1242828369140625,-1.000579833984375
1764122046628325632,0.7883257865905762,0.1908416748046875,-0.116455078125,-0.99786376953125
1764122046638345728,0.7983458042144775,0.1901702880859375,-0.114410400390625,-0.99163818359375
1764122046648365568,0.8083655834197998,0.181793212890625,-0.1062774658203125,-0.9857025146484375
1764122046658385408,0.8183856010437012,0.1815338134765625,-0.1069183349609375,-0.984100341796875
1764122046668406528,0.828406572341919,0.1828155517578125,-0.108673095703125,-0.9857940673828125
1764122046678426624,0.8384265899658203,0.183807373046875,-0.1082305908203125,-0.986907958984375
1764122046688446464,0.8484466075897217,0.1824951171875,-0.113250732421875,-0.9852752685546875
1764122046698466560,0.858466625213623,0.176300048828125,-0.1186981201171875,-0.97998046875
1764122046708487424,0.8684875965118408,0.1726837158203125,-0.12493896484375,-0.9749298095703125
1764122046718507520,0.8785076141357422,0.168426513671875,-0.12969970703125,-0.9678802490234375
1764122046728527616,0.8885276317596436,0.163421630859375,-0.1311798095703125,-0.960357666015625
1764122046738547456,0.8985476493835449,0.1639251708984375,-0.1298065185546875,-0.9540863037109375
1764122046748568576,0.9085686206817627,0.162384033203125,-0.1292572021484375,-0.951385498046875
1764122046758597632,0.9185976982116699,0.165374755859375,-0.129486083984375,-0.9480438232421875
1764122046768617728,0.9286177158355713,0.1714019775390625,-0.1332550048828125,-0.98846435546875
1764122046778637568,0.9386377334594727,0.161773681640625,-0.130889892578125,-0.9489898681640625
1764122046788658688,0.9486587047576904,0.161834716796875,-0.1158294677734375,-0.9444427490234375
1764122046798678528,0.9586787223815918,0.16064453125,-0.0971527099609375,-0.9466705322265625
1764122046808698624,0.9686987400054932,0.1567535400390625,-0.0919189453125,-0.9457244873046875
1764122046818718720,0.9787187576293945,0.1503143310546875,-0.090301513671875,-0.9368438720703125
1764122046828739584,0.9887397289276123,0.14154052734375,-0.0869140625,-0.929595947265625
1764122046838759680,0.9987597465515137,0.134002685546875,-0.08935546875,-0.920074462890625
1764122046848779776,1.008779764175415,0.1276397705078125,-0.089141845703125,-0.910064697265625
1764122046858799616,1.0187997817993164,0.1151275634765625,-0.0711822509765625,-0.901641845703125
1764122046868820736,1.0288207530975342,0.1065826416015625,-0.0440521240234375,-0.890533447265625
1764122046878840576,1.0388407707214355,0.10308837890625,-0.0382537841796875,-0.885498046875
1764122046888860672,1.048860788345337,0.0968780517578125,-0.0018768310546875,-0.8732757568359375
1764122046898880768,1.0588808059692383,0.0724945068359375,0.0851287841796875,-0.856658935546875
1764122046908901632,1.068901777267456,0.0433197021484375,0.1258697509765625,-0.8299102783203125
1764122046918921728,1.0789217948913574,0.014617919921875,0.13604736328125,-0.812103271484375
1764122046928941568,1.0889415740966797,-0.01513671875,0.1735687255859375,-0.7943572998046875
1764122046938961408,1.098961591720581,-0.0253448486328125,0.20941162109375,-0.774169921875
1764122046948982784,1.108982801437378,-0.0279388427734375,0.2433319091796875,-0.8148040771484375
1764122046959002368,1.1190025806427002,-0.0420074462890625,0.3085784912109375,-0.8258514404296875
1764122046969022464,1.1290225982666016,-0.0632171630859375,0.3297271728515625,-0.8343963623046875
1764122046979042560,1.139042615890503,-0.0823211669921875,0.3110504150390625,-0.8437347412109375
1764122046989063424,1.1490635871887207,-0.1096343994140625,0.2646636962890625,-0.7758636474609375
1764122046999083520,1.159083604812622,-0.11492919921875,0.1739654541015625,-0.7318115234375
1764122047009103616,1.1691036224365234,-0.1245269775390625,0.1270751953125,-0.6795196533203125
1764122047019123456,1.1791236400604248,-0.143585205078125,0.156890869140625,-0.6212310791015625
1764122047029144576,1.1891446113586426,-0.1698760986328125,0.176422119140625,-0.6016387939453125
1764122047039164416,1.199164628982544,-0.2003173828125,0.1971282958984375,-0.600860595703125
1764122047049184512,1.2091846466064453,-0.2382659912109375,0.2136077880859375,-0.6286468505859375
1764122047059204608,1.2192046642303467,-0.26885986328125,0.26641845703125,-0.6792449951171875
1764122047069225472,1.2292256355285645,-0.278533935546875,0.2901153564453125,-0.7281646728515625
1764122047079245568,1.2392456531524658,-0.27777099609375,0.2812042236328125,-0.80682373046875
1764122047089265664,1.2492656707763672,-0.2347869873046875,0.26202392578125,-0.908843994140625
1764122047099285504,1.2592856884002686,-0.22332763671875,0.291046142578125,-0.9654693603515625
1764122047109306624,1.2693066596984863,-0.260345458984375,0.3814239501953125,-0.98614501953125
1764122047119326464,1.2793266773223877,-0.2851409912109375,0.3511962890625,-1.005157470703125
1764122047129346560,1.289346694946289,-0.2826385498046875,0.2427520751953125,-1.0074462890625
1764122047139366656,1.2993667125701904,-0.271240234375,0.2184906005859375,-0.9796295166015625
1764122047149387520,1.3093876838684082,-0.284423828125,0.27728271484375,-0.94427490234375
1764122047159407616,1.3194077014923096,-0.319610595703125,0.2904205322265625,-0.917877197265625
1764122047169427712,1.329427719116211,-0.3509674072265625,0.2472381591796875,-0.893768310546875
1764122047179447552,1.3394477367401123,-0.36175537109375,0.2015380859375,-0.8022918701171875
1764122047189468672,1.34946870803833,-0.3900909423828125,0.1946258544921875,-0.717315673828125
1764122047199488512,1.3594887256622314,-0.4371185302734375,0.1893310546875,-0.627410888671875
1764122047209508608,1.3695087432861328,-0.483856201171875,0.167449951171875,-0.548919677734375
1764122047219528704,1.3795287609100342,-0.511627197265625,0.1555938720703125,-0.466766357421875
1764122047229549568,1.389549732208252,-0.522003173828125,0.171661376953125,-0.4259185791015625
1764122047239568384,1.3995685577392578,-0.5403900146484375,0.1902923583984375,-0.4255523681640625
1764122047249588480,1.4095885753631592,-0.564971923828125,0.189971923828125,-0.438323974609375
1764122047259608576,1.4196085929870605,-0.5924530029296875,0.1837158203125,-0.4774932861328125
1764122047269629440,1.4296295642852783,-0.61297607421875,0.150634765625,-0.56170654296875
1764122047279649536,1.4396495819091797,-0.61102294921875,0.1184844970703125,-0.7083892822265625
1764122047289669632,1.449669599533081,-0.6172943115234375,0.1373748779296875,-0.8457489013671875
1764122047299689472,1.4596896171569824,-0.630584716796875,0.202728271484375,-0.8943023681640625
1764122047309710592,1.4697105884552002,-0.6130218505859375,0.242889404296875,-0.8730316162109375
1764122047319730432,1.4797306060791016,-0.59490966796875,0.27655029296875,-0.8254547119140625
1764122047329750528,1.489750623703003,-0.63714599609375,0.251007080078125,-0.6809539794921875
1764122047339770368,1.4997704029083252,-0.682891845703125,0.270599365234375,-0.6323394775390625
1764122047349791488,1.509791612625122,-0.73004150390625,0.2902374267578125,-0.583587646484375
1764122047359811584,1.5198116302490234,-0.75164794921875,0.251983642578125,-0.587158203125
1764122047369831424,1.5298314094543457,-0.735015869140625,0.22930908203125,-0.651336669921875
1764122047379851264,1.539851427078247,-0.704925537109375,0.2544708251953125,-0.738189697265625
1764122047389872640,1.549872636795044,-0.6934661865234375,0.32470703125,-0.82373046875
1764122047399892224,1.5598924160003662,-0.7042388916015625,0.3888702392578125,-0.8811798095703125
1764122047409912320,1.5699124336242676,-0.7419891357421875,0.4082183837890625,-0.8992767333984375
1764122047419932416,1.579932451248169,-0.775604248046875,0.37744140625,-0.871185302734375
1764122047429953280,1.5899534225463867,-0.7791290283203125,0.331787109375,-0.8179473876953125
1764122047439973376,1.599973440170288,-0.7770538330078125,0.296478271484375,-0.7720184326171875
1764122047449993472,1.6099934577941895,-0.78424072265625,0.2563629150390625,-0.7458038330078125
1764122047460013312,1.6200134754180908,-0.784027099609375,0.2121124267578125,-0.7457427978515625
1764122047470034432,1.6300344467163086,-0.77166748046875,0.1727294921875,-0.764495849609375
1764122047480054272,1.64005446434021,-0.75250244140625,0.1386566162109375,-0.7826385498046875
1764122047490074368,1.6500744819641113,-0.7257080078125,0.116790771484375,-0.7605133056640625
1764122047500094464,1.6600944995880127,-0.697021484375,0.064666748046875,-0.72857666015625
1764122047510115328,1.6701154708862305,-0.690826416015625,0.0181121826171875,-0.7057037353515625
1764122047520135424,1.6801354885101318,-0.67535400390625,-0.0147247314453125,-0.6814422607421875
1764122047530155520,1.6901555061340332,-0.6557464599609375,-0.037750244140625,-0.64990234375
1764122047540175360,1.7001755237579346,-0.64459228515625,-0.04388427734375,-0.6352996826171875
1764122047550196480,1.7101964950561523,-0.6436920166015625,-0.0464935302734375,-0.6353607177734375
1764122047560216320,1.7202165126800537,-0.6351165771484375,-0.0486907958984375,-0.6543121337890625
1764122047570236416,1.730236530303955,-0.6042022705078125,-0.06072998046875,-0.6629638671875
1764122047580256512,1.7402565479278564,-0.58551025390625,-0.086212158203125,-0.6544952392578125
1764122047590277376,1.7502775192260742,-0.57611083984375,-0.0972137451171875,-0.6468963623046875
1764122047600297472,1.7602975368499756,-0.56854248046875,-0.0933990478515625,-0.648529052734375
1764122047610317568,1.770317554473877,-0.591156005859375,-0.09478759765625,-0.6813201904296875
1764122047620337408,1.7803375720977783,-0.605865478515625,-0.102020263671875,-0.6918792724609375
1764122047630358528,1.790358543395996,-0.617218017578125,-0.11065673828125,-0.658416748046875
1764122047640378368,1.8003785610198975,-0.6197052001953125,-0.1295166015625,-0.6232757568359375
1764122047650398464,1.8103985786437988,-0.633026123046875,-0.1087493896484375,-0.622406005859375
1764122047660418560,1.8204185962677002,-0.6613616943359375,-0.01495361328125,-0.6393280029296875
1764122047670439424,1.830439567565918,-0.6722259521484375,0.0848388671875,-0.6802520751953125
1764122047680459520,1.8404595851898193,-0.67572021484375,0.1915130615234375,-0.709014892578125
1764122047690479616,1.8504796028137207,-0.683868408203125,0.2662353515625,-0.745574951171875
1764122047700499456,1.860499620437622,-0.6830291748046875,0.27081298828125,-0.7772064208984375
1764122047710520576,1.8705205917358398,-0.688812255859375,0.2464447021484375,-0.8113555908203125
1764122047720540416,1.8805406093597412,-0.722259521484375,0.23486328125,-0.817718505859375
1764122047730560512,1.8905606269836426,-0.757843017578125,0.2179412841796875,-0.8049163818359375
1764122047740580352,1.9005804061889648,-0.7735595703125,0.2153167724609375,-0.8046722412109375
1764122047750601472,1.9106016159057617,-0.7815399169921875,0.2543792724609375,-0.804779052734375
1764122047760621568,1.920621633529663,-0.778961181640625,0.2841949462890625,-0.832794189453125
1764122047770641408,1.9306414127349854,-0.782989501953125,0.2751922607421875,-0.864501953125
1764122047780661248,1.9406614303588867,-0.774658203125,0.235626220703125,-0.8823089599609375
1764122047790681344,1.950681447982788,-0.7637481689453125,0.187896728515625,-0.8841400146484375
1764122047800702208,1.9607024192810059,-0.77020263671875,0.1309661865234375,-0.889251708984375
1764122047810722304,1.9707224369049072,-0.7838134765625,0.1059417724609375,-0.8948974609375
1764122047820742400,1.9807424545288086,-0.7952728271484375,0.091583251953125,-0.88232421875
1764122047830762496,1.99076247215271,-0.8101654052734375,0.0682373046875,-0.878814697265625
1764122047840783360,2.0007834434509277,-0.8182220458984375,0.067230224609375,-0.8970794677734375
1764122047850803456,2.010803461074829,-0.82000732421875,0.07830810546875,-0.8955230712890625
1764122047860823296,2.0208234786987305,-0.8199005126953125,0.0950775146484375,-0.8709869384765625
1764122047870843392,2.030843496322632,-0.81890869140625,0.159759521484375,-0.836517333984375
1764122047880864256,2.0408644676208496,-0.8320159912109375,0.24835205078125,-0.7762603759765625
1764122047890884352,2.050884485244751,-0.79266357421875,0.215911865234375,-0.8477630615234375
1764122047900904448,2.0609045028686523,-0.87579345703125,0.096527099609375,-0.992523193359375
1764122047910924544,2.0709245204925537,-0.825103759765625,-0.029083251953125,-1.1283111572265625
1764122047920944384,2.080944538116455,-0.825775146484375,-0.018341064453125,-1.172576904296875
1764122047930965504,2.090965509414673,-0.8793487548828125,0.1271209716796875,-1.2045135498046875
1764122047940985344,2.100985527038574,-0.8667144775390625,0.241790771484375,-1.2233734130859375
1764122047951005440,2.1110055446624756,-0.8488006591796875,0.2646484375,-1.219970703125
1764122047961025536,2.121025562286377,-0.8490142822265625,0.23516845703125,-1.230743408203125
1764122047971046400,2.1310465335845947,-0.854339599609375,0.1978912353515625,-1.25909423828125
1764122047981066496,2.141066551208496,-0.862213134765625,0.1637115478515625,-1.2870025634765625
