time,seconds_elapsed,x,y,z
1764123493352519168,0.28851938247680664,3.4242401123046875,1.543670654296875,-0.2753753662109375
1764123493362538240,0.2985384464263916,3.2446136474609375,1.5167999267578125,-0.474761962890625
1764123493372557312,0.30855751037597656,3.0674896240234375,1.33612060546875,-0.488311767578125
1764123493382576128,0.3185763359069824,3.0407562255859375,1.277313232421875,-0.384918212890625
1764123493392595200,0.3285953998565674,3.126068115234375,1.3326568603515625,-0.1185150146484375
1764123493402614272,0.33861446380615234,3.246337890625,1.5308074951171875,0.3056793212890625
1764123493412633344,0.3486335277557373,3.19012451171875,1.74951171875,0.695556640625
1764123493422652160,0.35865235328674316,2.898468017578125,1.8586273193359375,1.0595550537109375
1764123493432671232,0.3686714172363281,2.36260986328125,1.9407806396484375,1.21197509765625
1764123493442690304,0.3786904811859131,1.734710693359375,2.1798095703125,1.2101593017578125
1764123493452709120,0.38870930671691895,1.4482574462890625,2.3639984130859375,1.2705078125
1764123493462728192,0.3987283706665039,1.435760498046875,2.2701263427734375,1.33935546875
1764123493472747264,0.40874743461608887,1.431243896484375,1.98626708984375,1.3762054443359375
1764123493482766336,0.41876649856567383,1.3616180419921875,1.8255157470703125,1.5439605712890625
1764123493492785152,0.4287853240966797,1.31488037109375,1.5784759521484375,1.8139801025390625
1764123493502804224,0.43880438804626465,1.1305999755859375,1.478851318359375,2.21746826171875
1764123493512823296,0.4488234519958496,0.976837158203125,1.3763427734375,2.641204833984375
1764123493522842368,0.45884251594543457,0.951690673828125,1.16107177734375,2.93267822265625
1764123493532861184,0.46886134147644043,1.084991455078125,1.0809478759765625,2.992950439453125
1764123493542880256,0.4788804054260254,1.247039794921875,1.0730438232421875,2.8693695068359375
1764123493552899328,0.48889946937561035,1.455841064453125,0.814849853515625,2.7760772705078125
1764123493562918400,0.4989185333251953,1.5644683837890625,0.4046173095703125,2.6828765869140625
1764123493572937216,0.5089373588562012,1.379547119140625,0.143096923828125,2.644744873046875
1764123493582956288,0.5189564228057861,1.298858642578125,-0.1514892578125,2.489990234375
1764123493592975360,0.5289754867553711,1.173431396484375,-0.256378173828125,2.10247802734375
1764123493602994176,0.538994312286377,1.027099609375,-0.08209228515625,1.846343994140625
1764123493613022208,0.5490224361419678,0.8688507080078125,-0.4810638427734375,1.4092864990234375
1764123493623041280,0.5590415000915527,0.8413543701171875,-0.434417724609375,1.3877105712890625
1764123493633060096,0.5690603256225586,0.685577392578125,-0.262786865234375,1.0618438720703125
1764123493643079168,0.5790793895721436,0.6164093017578125,-0.2893218994140625,0.8760833740234375
1764123493653098240,0.5890984535217285,0.5675811767578125,-0.331207275390625,0.784454345703125
1764123493663117312,0.5991175174713135,0.5326690673828125,-0.2581329345703125,0.708282470703125
1764123493673133824,0.6091339588165283,0.4763031005859375,-0.124298095703125,0.6834564208984375
1764123493683152896,0.6191530227661133,0.4243621826171875,-0.10662841796875,0.6708831787109375
1764123493693171712,0.6291718482971191,0.41705322265625,-0.1497955322265625,0.6482086181640625
1764123493703190784,0.6391909122467041,0.4371795654296875,-0.20318603515625,0.5919036865234375
1764123493713209856,0.6492099761962891,0.4414215087890625,-0.2721710205078125,0.5079498291015625
1764123493723228928,0.659229040145874,0.4064178466796875,-0.2194366455078125,0.510955810546875
1764123493733247744,0.6692478656768799,0.3695068359375,-0.0727081298828125,0.4968719482421875
1764123493743266816,0.6792669296264648,0.3539276123046875,0.06512451171875,0.5248870849609375
1764123493753285888,0.6892859935760498,0.3937225341796875,0.203826904296875,0.5121917724609375
1764123493763304704,0.6993048191070557,0.4514312744140625,0.3134307861328125,0.411865234375
1764123493773323776,0.7093238830566406,0.4871063232421875,0.4004058837890625,0.272003173828125
1764123493783342848,0.7193429470062256,0.4896392822265625,0.4321136474609375,0.110809326171875
1764123493793361920,0.7293620109558105,0.471588134765625,0.4266357421875,-0.0497283935546875
1764123493803380736,0.7393808364868164,0.43829345703125,0.43035888671875,-0.1884918212890625
1764123493813399808,0.7493999004364014,0.4035797119140625,0.4214630126953125,-0.270751953125
1764123493823418880,0.7594189643859863,0.3907012939453125,0.4020843505859375,-0.3239593505859375
1764123493833437952,0.7694380283355713,0.3881683349609375,0.4036712646484375,-0.3658294677734375
1764123493843456768,0.7794568538665771,0.3707275390625,0.4036712646484375,-0.38714599609375
1764123493853475840,0.7894759178161621,0.3544921875,0.4220123291015625,-0.38763427734375
1764123493863493888,0.7994940280914307,0.345001220703125,0.470947265625,-0.402618408203125
1764123493873513728,0.8095138072967529,0.332916259765625,0.501220703125,-0.4293060302734375
1764123493883532800,0.8195328712463379,0.3374481201171875,0.5237884521484375,-0.4705352783203125
1764123493893551872,0.8295519351959229,0.348419189453125,0.5808258056640625,-0.4640045166015625
