time,seconds_elapsed,bpm
1764121918720015616,0.8710155487060547,120.0
1764121920720015616,2.8710155487060547,120.0
1764121924720015616,6.871015548706055,121.0
1764121933720015616,15.871015548706055,113.0
1764121936720015616,18.871015548706055,113.0
